"","Zip","City","State","Latitude","Longitude","Timezone","Daylight savings time flag","geopoint"
"1848","41712","Ary","KY",37.373384,-83.15186,-5,1,"37.373384,-83.15186"
"1849","41778","Yerkes","KY",37.279297,-83.3187,-5,1,"37.279297,-83.3187"
"1850","42285","Sweeden","KY",37.273726,-86.27499,-6,1,"37.273726,-86.27499"
"1851","47147","Nabb","IN",38.591735,-85.53195,-5,1,"38.591735,-85.53195"
"1852","47131","Jeffersonville","IN",38.437021,-85.704973,-5,1,"38.437021,-85.704973"
"1853","47243","Hanover","IN",38.699654,-85.47234,-5,0,"38.699654,-85.47234"
"1854","84151","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1855","84405","Ogden","UT",41.165551,-111.9675,-7,1,"41.165551,-111.9675"
"1856","84738","Ivins","UT",37.164561,-113.67582,-7,1,"37.164561,-113.67582"
"1857","41003","Berry","KY",38.535065,-84.38904,-5,1,"38.535065,-84.38904"
"1858","42460","Sullivan","KY",37.493997,-87.932773,-6,1,"37.493997,-87.932773"
"1859","84664","Mapleton","UT",40.123394,-111.56665,-7,1,"40.123394,-111.56665"
"1860","47512","Bicknell","IN",38.777038,-87.31447,-5,0,"38.777038,-87.31447"
"1861","40595","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"1862","40983","Sextons Creek","KY",37.32832,-83.7488,-5,1,"37.32832,-83.7488"
"1863","40316","Denniston","KY",37.933123,-83.52303,-5,1,"37.933123,-83.52303"
"1864","46377","Shelby","IN",41.191665,-87.34695,-6,1,"41.191665,-87.34695"
"1865","46350","La Porte","IN",41.605749,-86.71983,-6,1,"41.605749,-86.71983"
"1866","46945","Leiters Ford","IN",41.040988,-86.206925,-5,0,"41.040988,-86.206925"
"1867","46117","Charlottesville","IN",39.805933,-85.61514,-5,0,"39.805933,-85.61514"
"1868","47946","Francesville","IN",40.986799,-86.87659,-5,0,"40.986799,-86.87659"
"1869","46147","Jamestown","IN",39.96354,-86.61733,-5,0,"39.96354,-86.61733"
"1870","40903","Artemus","KY",36.825088,-83.8385,-5,1,"36.825088,-83.8385"
"1871","46140","Greenfield","IN",39.799143,-85.78446,-5,0,"39.799143,-85.78446"
"1872","41022","Florence","KY",38.962372,-84.747789,-5,1,"38.962372,-84.747789"
"1873","47244","Hartsville","IN",39.246458,-85.70234,-5,0,"39.246458,-85.70234"
"1874","40921","Bryants Store","KY",36.72179,-83.90657,-5,1,"36.72179,-83.90657"
"1875","42054","Kirksey","KY",36.716315,-88.44499,-6,1,"36.716315,-88.44499"
"1876","42257","Lindseyville","KY",37.237211,-86.299361,-6,1,"37.237211,-86.299361"
"1877","47598","Winslow","IN",38.384501,-87.20987,-5,0,"38.384501,-87.20987"
"1878","40402","Annville","KY",37.29409,-83.9759,-5,1,"37.29409,-83.9759"
"1879","41046","Glencoe","KY",38.742296,-84.81223,-5,1,"38.742296,-84.81223"
"1880","46385","Valparaiso","IN",41.484652,-87.11269,-6,1,"41.484652,-87.11269"
"1881","42044","Gilbertsville","KY",36.97877,-88.28273,-6,1,"36.97877,-88.28273"
"1882","47432","French Lick","IN",38.507726,-86.62922,-5,0,"38.507726,-86.62922"
"1883","47715","Evansville","IN",37.975476,-87.47506,-6,1,"37.975476,-87.47506"
"1884","84002","Altonah","UT",40.45679,-110.32673,-7,1,"40.45679,-110.32673"
"1885","84190","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1886","84646","Moroni","UT",39.526133,-111.58299,-7,1,"39.526133,-111.58299"
"1887","84648","Nephi","UT",39.692424,-111.88229,-7,1,"39.692424,-111.88229"
"1888","46966","Harrison","IN",41.046274,-86.563025,-5,0,"41.046274,-86.563025"
"1889","47452","Orleans","IN",38.647931,-86.43438,-5,0,"38.647931,-86.43438"
"1890","84718","Cannonville","UT",37.576034,-112.08849,-7,1,"37.576034,-112.08849"
"1891","47841","Clay City","IN",39.282127,-87.11557,-5,0,"39.282127,-87.11557"
"1892","47936","Crawfordsville","IN",40.040014,-86.893614,-5,0,"40.040014,-86.893614"
"1893","46702","Andrews","IN",40.838891,-85.62014,-5,0,"40.838891,-85.62014"
"1894","46903","Kokomo","IN",40.469625,-86.11894,-5,0,"40.469625,-86.11894"
"1895","46111","Brooklyn","IN",39.538087,-86.36991,-5,0,"39.538087,-86.36991"
"1896","46225","Indianapolis","IN",39.746993,-86.15903,-5,0,"39.746993,-86.15903"
"1897","40807","Benham","KY",36.963608,-82.95015,-5,1,"36.963608,-82.95015"
"1898","41035","Dry Ridge","KY",38.691006,-84.6418,-5,1,"38.691006,-84.6418"
"1899","41433","Gapville","KY",37.690636,-83.074592,-5,1,"37.690636,-83.074592"
"1900","47234","Flat Rock","IN",39.370375,-85.78008,-5,0,"39.370375,-85.78008"
"1901","47247","Jonesville","IN",39.0601,-85.88879,-5,0,"39.0601,-85.88879"
"1902","47804","Terre Haute","IN",39.495436,-87.39209,-5,0,"39.495436,-87.39209"
"1903","46144","Gwynneville","IN",39.661964,-85.64945,-5,0,"39.661964,-85.64945"
"1904","46792","Warren","IN",40.683261,-85.43218,-5,0,"40.683261,-85.43218"
"1905","42011","Fredonia","KY",37.220735,-88.061294,-6,1,"37.220735,-88.061294"
"1906","41307","Athol","KY",37.515013,-83.26432,-5,1,"37.515013,-83.26432"
"1907","84152","Salt Lake City","UT",40.728579,-111.66273,-7,1,"40.728579,-111.66273"
"1908","46798","Yoder","IN",40.942397,-85.23342,-5,0,"40.942397,-85.23342"
"1909","40754","Nevisdale","KY",36.780333,-84.11678,-5,1,"36.780333,-84.11678"
"1910","40858","Mozelle","KY",37.018413,-83.39768,-5,1,"37.018413,-83.39768"
"1911","46799","Zanesville","IN",40.916397,-85.28232,-5,0,"40.916397,-85.28232"
"1912","47339","Economy","IN",39.97566,-85.10107,-5,0,"39.97566,-85.10107"
"1913","46164","Nineveh","IN",39.324091,-86.11397,-5,0,"39.324091,-86.11397"
"1914","47976","Earl Park","IN",40.606301,-87.310042,-5,0,"40.606301,-87.310042"
"1915","46301","Beverly Shores","IN",41.687414,-86.9797,-6,1,"41.687414,-86.9797"
"1916","84662","Spring City","UT",39.461825,-111.47818,-7,1,"39.461825,-111.47818"
"1917","47704","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"1918","41645","Langley","KY",37.544465,-82.80178,-5,1,"37.544465,-82.80178"
"1919","46355","Leroy","IN",41.359415,-87.27081,-6,1,"41.359415,-87.27081"
"1920","46582","Warsaw","IN",41.281518,-85.81927,-5,0,"41.281518,-85.81927"
"1921","46961","New Waverly","IN",40.765286,-86.1918,-5,0,"40.765286,-86.1918"
"1922","84037","Kaysville","UT",41.032893,-111.93004,-7,1,"41.032893,-111.93004"
"1923","84128","Salt Lake City","UT",40.694746,-112.04004,-7,1,"40.694746,-112.04004"
"1924","84027","Fruitland","UT",40.156858,-110.95449,-7,1,"40.156858,-110.95449"
"1925","41219","Flatgap","KY",37.933492,-82.90279,-5,1,"37.933492,-82.90279"
"1926","41855","Thornton","KY",37.156856,-82.76167,-5,1,"37.156856,-82.76167"
"1927","84760","Paragonah","UT",37.911834,-112.68799,-7,1,"37.911834,-112.68799"
"1928","41169","Russell","KY",38.538456,-82.70856,-5,1,"38.538456,-82.70856"
"1929","41238","Oil Springs","KY",37.841448,-82.94106,-5,1,"37.841448,-82.94106"
"1930","41635","Harold","KY",37.509291,-82.63494,-5,1,"37.509291,-82.63494"
"1931","46282","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"1932","41527","Forest Hills","KY",37.641773,-82.27793,-5,1,"37.641773,-82.27793"
"1933","46386","Porter","IN",41.428873,-87.170527,-6,1,"41.428873,-87.170527"
"1934","47648","Fort Branch","IN",38.240456,-87.56035,-6,1,"38.240456,-87.56035"
"1935","46974","Roann","IN",40.935304,-85.92906,-5,0,"40.935304,-85.92906"
"1936","41426","Falcon","KY",37.784924,-82.99783,-5,1,"37.784924,-82.99783"
"1937","40410","Bryantsville","KY",37.651397,-84.546693,-5,1,"37.651397,-84.546693"
"1938","84415","Ogden","UT",41.255285,-111.956721,-7,1,"41.255285,-111.956721"
"1939","40808","Big Laurel","KY",36.981495,-83.25264,-5,1,"36.981495,-83.25264"
"1940","84656","Scipio","UT",39.240818,-112.14804,-7,1,"39.240818,-112.14804"
"1941","40847","Kenvir","KY",36.852687,-83.15917,-5,1,"36.852687,-83.15917"
"1942","42003","Paducah","KY",37.044233,-88.59046,-6,1,"37.044233,-88.59046"
"1943","42406","Corydon","KY",37.743264,-87.73173,-6,1,"37.743264,-87.73173"
"1944","41723","Busy","KY",37.257714,-83.31253,-5,1,"37.257714,-83.31253"
"1945","84309","Deweyville","UT",41.714101,-112.08846,-7,1,"41.714101,-112.08846"
"1946","46067","Sedalia","IN",40.304473,-86.469044,-5,0,"40.304473,-86.469044"
"1947","47716","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"1948","84513","Castle Dale","UT",39.222858,-111.00605,-7,1,"39.222858,-111.00605"
"1949","46061","Noblesville","IN",40.072462,-86.052285,-5,0,"40.072462,-86.052285"
"1950","41604","Beaver","KY",37.370358,-82.66944,-5,1,"37.370358,-82.66944"
"1951","42732","Eastview","KY",37.606543,-86.10413,-5,1,"37.606543,-86.10413"
"1952","84604","Provo","UT",40.280454,-111.6491,-7,1,"40.280454,-111.6491"
"1953","40059","Prospect","KY",38.350915,-85.60042,-5,1,"38.350915,-85.60042"
"1954","84733","Gunlock","UT",37.179347,-113.8136,-7,1,"37.179347,-113.8136"
"1955","46573","Wakarusa","IN",41.538432,-86.04261,-5,0,"41.538432,-86.04261"
"1956","47019","East Enterprise","IN",38.881346,-84.94437,-5,0,"38.881346,-84.94437"
"1957","47542","Huntingburg","IN",38.302272,-86.96864,-5,0,"38.302272,-86.96864"
"1958","42702","Elizabethtown","KY",37.723474,-85.976854,-5,1,"37.723474,-85.976854"
"1959","47984","Talbot","IN",40.606301,-87.310042,-5,0,"40.606301,-87.310042"
"1960","40517","Lexington","KY",37.985128,-84.48874,-5,1,"37.985128,-84.48874"
"1961","84539","Sunnyside","UT",39.661026,-110.58819,-7,1,"39.661026,-110.58819"
"1962","46796","Wolflake","IN",41.336115,-85.500246,-5,0,"41.336115,-85.500246"
"1963","84137","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1964","84158","Salt Lake City","UT",40.768996,-111.762115,-7,1,"40.768996,-111.762115"
"1965","84109","Salt Lake City","UT",40.705747,-111.79973,-7,1,"40.705747,-111.79973"
"1966","46947","Logansport","IN",40.754787,-86.36684,-5,0,"40.754787,-86.36684"
"1967","41845","Premium","KY",37.123583,-82.93216,-5,1,"37.123583,-82.93216"
"1968","40012","Chaplin","KY",37.905918,-85.21241,-5,1,"37.905918,-85.21241"
"1969","47337","Dunreith","IN",39.802917,-85.43806,-5,0,"39.802917,-85.43806"
"1970","84076","Tridell","UT",40.446132,-109.87476,-7,1,"40.446132,-109.87476"
"1971","84094","Sandy","UT",40.569598,-111.86217,-7,1,"40.569598,-111.86217"
"1972","41041","Flemingsburg","KY",38.418131,-83.72497,-5,1,"38.418131,-83.72497"
"1973","40170","Stephensport","KY",37.965908,-86.49255,-6,1,"37.965908,-86.49255"
"1974","46030","Arcadia","IN",40.17449,-86.01736,-5,0,"40.17449,-86.01736"
"1975","46554","North Liberty","IN",41.547845,-86.42047,-5,0,"41.547845,-86.42047"
"1976","46699","South Bend","IN",41.596769,-86.292991,-5,0,"41.596769,-86.292991"
"1977","47262","Nebraska","IN",39.001301,-85.619906,-5,0,"39.001301,-85.619906"
"1978","47541","Holland","IN",38.241887,-87.04145,-5,0,"38.241887,-87.04145"
"1979","47765","New Market","IN",39.952416,-86.922974,-5,0,"39.952416,-86.922974"
"1980","41095","Warsaw","KY",38.775686,-84.89756,-5,1,"38.775686,-84.89756"
"1981","42159","Oakland","KY",37.016847,-86.25187,-6,1,"37.016847,-86.25187"
"1982","41543","McAndrews","KY",37.553553,-82.28283,-5,1,"37.553553,-82.28283"
"1983","40340","Nicholasville","KY",37.866238,-84.579491,-5,1,"37.866238,-84.579491"
"1984","47023","Holton","IN",39.07308,-85.38747,-5,0,"39.07308,-85.38747"
"1985","40060","Raywick","KY",37.533395,-85.43588,-5,1,"37.533395,-85.43588"
"1986","40380","Stanton","KY",37.838747,-83.8099,-5,1,"37.838747,-83.8099"
"1987","47714","Evansville","IN",37.959092,-87.52468,-6,1,"37.959092,-87.52468"
"1988","47747","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"1989","47331","Connersville","IN",39.644794,-85.14929,-5,0,"39.644794,-85.14929"
"1990","42154","Knob Lick","KY",37.066581,-85.73482,-6,1,"37.066581,-85.73482"
"1991","41256","Staffordsville","KY",37.832617,-82.86299,-5,1,"37.832617,-82.86299"
"1992","46068","Sharpsville","IN",40.378829,-86.09362,-5,0,"40.378829,-86.09362"
"1993","47920","Battle Ground","IN",40.543522,-86.81628,-5,0,"40.543522,-86.81628"
"1994","42444","Poole","KY",37.641689,-87.63786,-6,1,"37.641689,-87.63786"
"1995","42735","Fairplay","KY",37.045089,-85.29683,-6,1,"37.045089,-85.29683"
"1996","47404","Bloomington","IN",39.188246,-86.56779,-5,0,"39.188246,-86.56779"
"1997","41048","Hebron","KY",39.0805,-84.68754,-5,1,"39.0805,-84.68754"
"1998","46773","Monroeville","IN",40.988714,-84.87284,-5,0,"40.988714,-84.87284"
"1999","47970","Otterbein","IN",40.480675,-87.10907,-5,0,"40.480675,-87.10907"
"2000","47122","Georgetown","IN",38.300674,-85.96698,-5,1,"38.300674,-85.96698"
"2001","42721","Caneyville","KY",37.413211,-86.49884,-6,1,"37.413211,-86.49884"
"2002","46920","Cutler","IN",40.472125,-86.47781,-5,0,"40.472125,-86.47781"
"2003","40023","Fisherville","KY",38.182772,-85.43238,-5,1,"38.182772,-85.43238"
"2004","42461","Uniontown","KY",37.771573,-87.91614,-6,1,"37.771573,-87.91614"
"2005","46011","Anderson","IN",40.112913,-85.737,-5,0,"40.112913,-85.737"
"2006","84732","Greenwich","UT",38.446294,-111.9101,-7,1,"38.446294,-111.9101"
"2007","41170","Saint Paul","KY",38.68177,-83.0695,-5,1,"38.68177,-83.0695"
"2008","42236","Herndon","KY",36.705024,-87.59935,-6,1,"36.705024,-87.59935"
"2009","46361","Michigan City","IN",41.70354,-86.915077,-6,1,"41.70354,-86.915077"
"2010","46247","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"2011","84034","Ibapah","UT",40.105506,-113.94372,-7,1,"40.105506,-113.94372"
"2012","41605","Betsy Layne","KY",37.554631,-82.63174,-5,1,"37.554631,-82.63174"
"2013","42215","Cerulean","KY",36.983293,-87.68273,-6,1,"36.983293,-87.68273"
"2014","46220","Indianapolis","IN",39.866913,-86.12323,-5,0,"39.866913,-86.12323"
"2015","46320","Hammond","IN",41.610035,-87.50574,-6,1,"41.610035,-87.50574"
"2016","46946","Liberty Mills","IN",41.035728,-85.73528,-5,0,"41.035728,-85.73528"
"2017","41810","Cromona","KY",37.185228,-82.69447,-5,1,"37.185228,-82.69447"
"2018","42322","Beech Grove","KY",37.615062,-87.406866,-6,1,"37.615062,-87.406866"
"2019","40581","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"2020","47436","Heltonville","IN",38.978916,-86.4169,-5,0,"38.978916,-86.4169"
"2021","42753","Knifley","KY",37.242258,-85.20271,-6,1,"37.242258,-85.20271"
"2022","84134","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"2023","84713","Beaver","UT",38.35906,-112.6926,-7,1,"38.35906,-112.6926"
"2024","84770","Saint George","UT",37.118352,-113.5987,-7,1,"37.118352,-113.5987"
"2025","46057","Michigantown","IN",40.333772,-86.38161,-5,0,"40.333772,-86.38161"
"2026","41347","Lone","KY",37.54418,-83.600784,-5,1,"37.54418,-83.600784"
"2027","40177","West Point","KY",37.997957,-85.94452,-5,1,"37.997957,-85.94452"
"2028","40111","Cloverport","KY",37.816771,-86.63448,-6,1,"37.816771,-86.63448"
"2029","46308","Crown Point","IN",41.461543,-87.372779,-6,1,"41.461543,-87.372779"
"2030","46745","Hoagland","IN",40.954897,-85.00759,-5,0,"40.954897,-85.00759"
"2031","84633","Goshen","UT",39.949142,-111.89623,-7,1,"39.949142,-111.89623"
"2032","40032","La Grange","KY",38.40464,-85.460504,-5,1,"38.40464,-85.460504"
"2033","41731","Cornettsville","KY",37.115385,-83.08501,-5,1,"37.115385,-83.08501"
"2034","47876","Saint Mary Of The Woods","IN",39.505935,-87.46156,-5,0,"39.505935,-87.46156"
"2035","41001","Alexandria","KY",38.946893,-84.38652,-5,1,"38.946893,-84.38652"
"2036","47116","Eckerty","IN",38.328419,-86.61356,-5,0,"38.328419,-86.61356"
"2037","41250","Pilgrim","KY",37.758445,-82.48919,-5,1,"37.758445,-82.48919"
"2038","40208","Louisville","KY",38.218764,-85.76241,-5,1,"38.218764,-85.76241"
"2039","41049","Hillsboro","KY",38.286314,-83.6512,-5,1,"38.286314,-83.6512"
"2040","41557","Raccoon","KY",37.514166,-82.43625,-5,1,"37.514166,-82.43625"
"2041","47485","Lewis","IN",39.191057,-87.231182,-5,0,"39.191057,-87.231182"
"2042","47325","Brownsville","IN",39.685481,-85.02454,-5,0,"39.685481,-85.02454"
"2043","41444","Ivyton","KY",37.690636,-83.074592,-5,1,"37.690636,-83.074592"
"2044","40484","Stanford","KY",37.520836,-84.6735,-5,1,"37.520836,-84.6735"
"2045","46701","Albion","IN",41.361895,-85.43989,-5,0,"41.361895,-85.43989"
"2046","46854","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"2047","41459","Ophir","KY",37.914002,-83.233761,-5,1,"37.914002,-83.233761"
"2048","46629","South Bend","IN",41.672543,-86.27329,-5,0,"41.672543,-86.27329"
"2049","41342","Lee City","KY",37.740503,-83.475446,-5,1,"37.740503,-83.475446"
"2050","47282","Vernon","IN",38.982269,-85.60914,-5,0,"38.982269,-85.60914"
"2051","47727","Evansville","IN",38.031942,-87.538915,-6,1,"38.031942,-87.538915"
"2052","47853","Harmony","IN",39.536856,-87.0721,-5,0,"39.536856,-87.0721"
"2053","47856","Judson","IN",39.813543,-87.13635,-5,0,"39.813543,-87.13635"
"2054","47382","Saratoga","IN",40.236181,-84.91901,-5,0,"40.236181,-84.91901"
"2055","40110","Clermont","KY",37.93462,-85.65545,-5,1,"37.93462,-85.65545"
"2056","41071","Newport","KY",39.08347,-84.48681,-5,1,"39.08347,-84.48681"
"2057","42206","Auburn","KY",36.881837,-86.71983,-6,1,"36.881837,-86.71983"
"2058","40217","Louisville","KY",38.21632,-85.739,-5,1,"38.21632,-85.739"
"2059","46045","Goldsmith","IN",40.289779,-86.15004,-5,0,"40.289779,-86.15004"
"2060","46125","Eminence","IN",39.522181,-86.64102,-5,0,"39.522181,-86.64102"
"2061","47006","Batesville","IN",39.291624,-85.21961,-5,0,"39.291624,-85.21961"
"2062","41105","Ashland","KY",38.370285,-82.694757,-5,1,"38.370285,-82.694757"
"2063","84111","Salt Lake City","UT",40.7547,-111.88361,-7,1,"40.7547,-111.88361"
"2064","84728","Garrison","UT",38.970536,-113.7085,-7,1,"38.970536,-113.7085"
"2065","46374","San Pierre","IN",41.204744,-86.90009,-5,0,"41.204744,-86.90009"
"2066","47125","Hardinsburg","IN",38.461255,-86.2983,-5,0,"38.461255,-86.2983"
"2067","47143","Memphis","IN",38.473919,-85.76702,-5,1,"38.473919,-85.76702"
"2068","41094","Walton","KY",38.87872,-84.62558,-5,1,"38.87872,-84.62558"
"2069","41127","Camp Dix","KY",38.602881,-83.361625,-5,1,"38.602881,-83.361625"
"2070","41175","South Shore","KY",38.676695,-82.9686,-5,1,"38.676695,-82.9686"
"2071","46070","Summitville","IN",40.340749,-85.64679,-5,0,"40.340749,-85.64679"
"2072","42066","Mayfield","KY",36.733761,-88.63449,-6,1,"36.733761,-88.63449"
"2073","84782","Veyo","UT",37.359887,-113.66976,-7,1,"37.359887,-113.66976"
"2074","42350","Island","KY",37.456942,-87.17107,-6,1,"37.456942,-87.17107"
"2075","42731","Dubre","KY",36.8395,-85.55526,-6,1,"36.8395,-85.55526"
"2076","84007","Bluebell","UT",40.349644,-110.19776,-7,1,"40.349644,-110.19776"
"2077","40906","Barbourville","KY",36.853913,-83.88501,-5,1,"36.853913,-83.88501"
"2078","47326","Bryant","IN",40.548194,-84.96724,-5,0,"40.548194,-84.96724"
"2079","40422","Danville","KY",37.644426,-84.78862,-5,1,"37.644426,-84.78862"
"2080","40820","Cranks","KY",36.766134,-83.16117,-5,1,"36.766134,-83.16117"
"2081","40943","Girdler","KY",36.947113,-83.8506,-5,1,"36.947113,-83.8506"
"2082","41560","Robinson Creek","KY",37.389786,-82.55812,-5,1,"37.389786,-82.55812"
"2083","40228","Louisville","KY",38.137586,-85.62741,-5,1,"38.137586,-85.62741"
"2084","46230","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"2085","40052","New Hope","KY",37.585365,-85.50817,-5,1,"37.585365,-85.50817"
"2086","46186","Wilkinson","IN",39.894667,-85.62657,-5,0,"39.894667,-85.62657"
"2087","84118","Salt Lake City","UT",40.650496,-111.99591,-7,1,"40.650496,-111.99591"
"2088","42087","Wickliffe","KY",36.96575,-89.0324,-6,1,"36.96575,-89.0324"
"2089","46624","South Bend","IN",41.733223,-86.283278,-5,0,"41.733223,-86.283278"
"2090","41055","Mayslick","KY",38.52217,-83.85894,-5,1,"38.52217,-83.85894"
"2091","40403","Berea","KY",37.575568,-84.27767,-5,1,"37.575568,-84.27767"
"2092","47949","Hillsboro","IN",40.072123,-87.13698,-5,0,"40.072123,-87.13698"
"2093","41240","Paintsville","KY",37.823275,-82.78167,-5,1,"37.823275,-82.78167"
"2094","47231","Dupont","IN",38.8937,-85.5097,-5,0,"38.8937,-85.5097"
"2095","47801","Terre Haute","IN",39.433602,-87.410094,-5,0,"39.433602,-87.410094"
"2096","47918","Attica","IN",40.294316,-87.21957,-5,0,"40.294316,-87.21957"
"2097","84324","Mantua","UT",41.492466,-111.94275,-7,1,"41.492466,-111.94275"
"2098","47352","Lewisville","IN",39.802646,-85.35541,-5,0,"39.802646,-85.35541"
"2099","46626","South Bend","IN",41.677397,-86.252506,-5,0,"41.677397,-86.252506"
"2100","40216","Louisville","KY",38.188886,-85.83137,-5,1,"38.188886,-85.83137"
"2101","46991","Van Buren","IN",40.620755,-85.50548,-5,0,"40.620755,-85.50548"
"2102","47469","West Baden Springs","IN",38.584248,-86.61296,-5,0,"38.584248,-86.61296"
"2103","40995","Trosper","KY",36.78737,-83.81508,-5,1,"36.78737,-83.81508"
"2104","47398","Hartford City","IN",40.461432,-85.377969,-5,0,"40.461432,-85.377969"
"2105","84606","Provo","UT",40.226302,-111.64439,-7,1,"40.226302,-111.64439"
"2106","84644","Meadow","UT",39.06433,-113.032141,-7,1,"39.06433,-113.032141"
"2107","42457","Smith Mills","KY",37.801347,-87.76586,-6,1,"37.801347,-87.76586"
"2108","42653","Whitley City","KY",36.772507,-84.47785,-5,1,"36.772507,-84.47785"
"2109","46563","Plymouth","IN",41.347159,-86.32023,-5,0,"41.347159,-86.32023"
"2110","46910","Akron","IN",41.040643,-86.03829,-5,0,"41.040643,-86.03829"
"2111","47264","Norman","IN",38.962997,-86.27469,-5,0,"38.962997,-86.27469"
"2112","42210","Brownsville","KY",37.215448,-86.29013,-6,1,"37.215448,-86.29013"
"2113","41563","Shelby Gap","KY",37.216465,-82.54639,-5,1,"37.216465,-82.54639"
"2114","42286","Trenton","KY",36.727378,-87.26971,-6,1,"36.727378,-87.26971"
"2115","46217","Indianapolis","IN",39.668795,-86.1833,-5,0,"39.668795,-86.1833"
"2116","84036","Kamas","UT",40.625883,-111.20141,-7,1,"40.625883,-111.20141"
"2117","84603","Provo","UT",40.203908,-111.626081,-7,1,"40.203908,-111.626081"
"2118","40437","Hustonville","KY",37.431549,-84.81256,-5,1,"37.431549,-84.81256"
"2119","42204","Allensville","KY",36.70996,-87.07105,-6,1,"36.70996,-87.07105"
"2120","40223","Louisville","KY",38.258941,-85.55574,-5,1,"38.258941,-85.55574"
"2121","40944","Goose Rock","KY",37.147687,-83.737014,-5,1,"37.147687,-83.737014"
"2122","46807","Fort Wayne","IN",41.046848,-85.14481,-5,0,"41.046848,-85.14481"
"2123","41262","Tomahawk","KY",37.855873,-82.62091,-5,1,"37.855873,-82.62091"
"2124","41740","Emmalena","KY",37.348377,-83.04938,-5,1,"37.348377,-83.04938"
"2125","42151","Hestand","KY",36.63667,-85.55275,-6,1,"36.63667,-85.55275"
"2126","46747","Hudson","IN",41.556391,-85.15428,-5,0,"41.556391,-85.15428"
"2127","47161","New Salisbury","IN",38.312878,-86.09478,-5,1,"38.312878,-86.09478"
"2128","84409","Ogden","UT",41.255285,-111.956721,-7,1,"41.255285,-111.956721"
"2129","84407","Ogden","UT",41.238547,-111.965867,-7,1,"41.238547,-111.965867"
"2130","84780","Washington","UT",37.144146,-113.49671,-7,1,"37.144146,-113.49671"
"2131","46135","Greencastle","IN",39.652374,-86.87361,-5,0,"39.652374,-86.87361"
"2132","41653","Prestonsburg","KY",37.667872,-82.75876,-5,1,"37.667872,-82.75876"
"2133","47040","Rising Sun","IN",38.944426,-84.91227,-5,0,"38.944426,-84.91227"
"2134","47151","New Albany","IN",38.298486,-85.896961,-5,1,"38.298486,-85.896961"
"2135","84059","Orem","UT",40.176975,-111.536036,-7,1,"40.176975,-111.536036"
"2136","41101","Ashland","KY",38.473961,-82.64532,-5,1,"38.473961,-82.64532"
"2137","84318","Hyde Park","UT",41.801888,-111.81535,-7,1,"41.801888,-111.81535"
"2138","40295","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"2139","42020","Almo","KY",36.697107,-88.29836,-6,1,"36.697107,-88.29836"
"2140","41156","Lloyd","KY",38.565211,-82.916586,-5,1,"38.565211,-82.916586"
"2141","41763","Slemp","KY",37.04877,-83.13904,-5,1,"37.04877,-83.13904"
"2142","84744","Koosharem","UT",38.510659,-111.88029,-7,1,"38.510659,-111.88029"
"2143","46128","Fillmore","IN",39.674879,-86.75256,-5,0,"39.674879,-86.75256"
"2144","47980","Reynolds","IN",40.753293,-86.88769,-5,0,"40.753293,-86.88769"
"2145","40220","Louisville","KY",38.214982,-85.62207,-5,1,"38.214982,-85.62207"
"2146","40329","Haldeman","KY",38.206706,-83.41725,-5,1,"38.206706,-83.41725"
"2147","42045","Grand Rivers","KY",37.031683,-88.24498,-6,1,"37.031683,-88.24498"
"2148","42214","Center","KY",37.143908,-85.66945,-6,1,"37.143908,-85.66945"
"2149","46221","Indianapolis","IN",39.719444,-86.22183,-5,0,"39.719444,-86.22183"
"2150","46540","Middlebury","IN",41.685374,-85.69409,-5,0,"41.685374,-85.69409"
"2151","41528","Freeburn","KY",37.561944,-82.13471,-5,1,"37.561944,-82.13471"
"2152","46706","Auburn","IN",41.352638,-85.04792,-5,0,"41.352638,-85.04792"
"2153","46848","Huntertown","IN",41.221366,-85.172053,-5,0,"41.221366,-85.172053"
"2154","84104","Salt Lake City","UT",40.750628,-111.94077,-7,1,"40.750628,-111.94077"
"2155","47395","Lynn","IN",40.05085,-84.938878,-5,0,"40.05085,-84.938878"
"2156","42219","Dunbar","KY",37.170909,-86.767822,-6,1,"37.170909,-86.767822"
"2157","42541","Middleburg","KY",37.3677,-84.80732,-5,1,"37.3677,-84.80732"
"2158","84775","Torrey","UT",38.340186,-111.0022,-7,1,"38.340186,-111.0022"
